model,model_display,condition,condition_display,topic_id,frac_existing
Qwen/Qwen2.5-14B-Instruct,Qwen 2.5-14B,combo,Combo,t106,0.000000
Qwen/Qwen2.5-14B-Instruct,Qwen 2.5-14B,combo,Combo,t107,0.000000
Qwen/Qwen2.5-14B-Instruct,Qwen 2.5-14B,combo,Combo,t108,0.000000
Qwen/Qwen2.5-14B-Instruct,Qwen 2.5-14B,combo,Combo,t109,0.000000
Qwen/Qwen2.5-14B-Instruct,Qwen 2.5-14B,combo,Combo,t110,0.000000
Qwen/Qwen2.5-14B-Instruct,Qwen 2.5-14B,combo,Combo,t111,0.000000
Qwen/Qwen2.5-14B-Instruct,Qwen 2.5-14B,combo,Combo,t112,0.000000
Qwen/Qwen2.5-14B-Instruct,Qwen 2.5-14B,combo,Combo,t113,0.000000
Qwen/Qwen2.5-14B-Instruct,Qwen 2.5-14B,combo,Combo,t114,0.000000
Qwen/Qwen2.5-14B-Instruct,Qwen 2.5-14B,combo,Combo,t115,0.000000
Qwen/Qwen2.5-14B-Instruct,Qwen 2.5-14B,combo,Combo,t116,0.000000
Qwen/Qwen2.5-14B-Instruct,Qwen 2.5-14B,combo,Combo,t117,0.000000
Qwen/Qwen2.5-14B-Instruct,Qwen 2.5-14B,combo,Combo,t118,0.000000
Qwen/Qwen2.5-14B-Instruct,Qwen 2.5-14B,combo,Combo,t119,0.000000
Qwen/Qwen2.5-14B-Instruct,Qwen 2.5-14B,combo,Combo,t120,0.000000
Qwen/Qwen2.5-14B-Instruct,Qwen 2.5-14B,combo,Combo,t121,0.000000
Qwen/Qwen2.5-14B-Instruct,Qwen 2.5-14B,combo,Combo,t122,0.000000
Qwen/Qwen2.5-14B-Instruct,Qwen 2.5-14B,combo,Combo,t123,0.000000
Qwen/Qwen2.5-14B-Instruct,Qwen 2.5-14B,combo,Combo,t124,0.000000
Qwen/Qwen2.5-14B-Instruct,Qwen 2.5-14B,combo,Combo,t125,0.000000
Qwen/Qwen2.5-14B-Instruct,Qwen 2.5-14B,combo,Combo,t126,0.000000
Qwen/Qwen2.5-14B-Instruct,Qwen 2.5-14B,combo,Combo,t127,0.000000
Qwen/Qwen2.5-14B-Instruct,Qwen 2.5-14B,combo,Combo,t128,0.000000
Qwen/Qwen2.5-14B-Instruct,Qwen 2.5-14B,combo,Combo,t129,0.000000
Qwen/Qwen2.5-14B-Instruct,Qwen 2.5-14B,combo,Combo,t130,0.000000
Qwen/Qwen2.5-14B-Instruct,Qwen 2.5-14B,combo,Combo,t131,0.000000
Qwen/Qwen2.5-14B-Instruct,Qwen 2.5-14B,combo,Combo,t132,0.000000
Qwen/Qwen2.5-14B-Instruct,Qwen 2.5-14B,combo,Combo,t133,0.000000
Qwen/Qwen2.5-14B-Instruct,Qwen 2.5-14B,combo,Combo,t134,0.000000
Qwen/Qwen2.5-14B-Instruct,Qwen 2.5-14B,combo,Combo,t135,0.000000
Qwen/Qwen2.5-14B-Instruct,Qwen 2.5-14B,combo,Combo,t136,0.000000
Qwen/Qwen2.5-14B-Instruct,Qwen 2.5-14B,combo,Combo,t137,0.000000
Qwen/Qwen2.5-14B-Instruct,Qwen 2.5-14B,combo,Combo,t138,0.000000
Qwen/Qwen2.5-14B-Instruct,Qwen 2.5-14B,combo,Combo,t139,0.000000
Qwen/Qwen2.5-14B-Instruct,Qwen 2.5-14B,combo,Combo,t140,0.000000
Qwen/Qwen2.5-14B-Instruct,Qwen 2.5-14B,combo,Combo,t141,0.000000
Qwen/Qwen2.5-14B-Instruct,Qwen 2.5-14B,combo,Combo,t142,0.000000
Qwen/Qwen2.5-14B-Instruct,Qwen 2.5-14B,combo,Combo,t143,0.000000
Qwen/Qwen2.5-14B-Instruct,Qwen 2.5-14B,combo,Combo,t144,0.000000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t001,0.000000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t002,0.250000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t003,0.125000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t004,1.000000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t005,0.000000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t006,0.000000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t007,0.000000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t008,0.000000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t009,0.000000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t010,0.000000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t011,0.000000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t012,0.125000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t013,0.125000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t014,0.000000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t015,0.000000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t016,0.125000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t017,0.000000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t018,0.125000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t019,0.000000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t020,0.000000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t021,0.125000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t022,0.000000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t023,0.000000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t024,0.500000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t025,0.125000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t026,0.000000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t027,0.375000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t028,0.000000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t029,0.000000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t030,0.125000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t031,0.000000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t032,0.625000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t033,0.125000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t034,0.000000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t035,0.000000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t036,0.250000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t037,0.000000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t038,0.000000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t039,0.000000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t040,0.500000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t041,0.000000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t042,0.000000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t043,0.000000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t044,0.000000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t045,0.000000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t046,0.625000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t047,0.250000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t048,0.125000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t049,0.000000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t050,0.625000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t051,0.375000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t052,0.000000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t053,0.125000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t054,0.000000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t055,0.000000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t056,0.000000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t057,0.000000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t058,0.000000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t059,0.250000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t060,0.000000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t061,0.000000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t062,0.375000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t063,0.000000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t064,0.625000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t065,0.375000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t066,0.000000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t067,0.500000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t068,0.000000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t069,0.000000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t070,0.250000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t071,0.000000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t072,0.125000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t073,0.125000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t074,0.000000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t075,0.000000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t076,0.125000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t077,0.000000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t078,0.000000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t079,0.000000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t080,0.000000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t081,0.000000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t082,0.000000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t083,0.000000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t084,0.000000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t085,0.125000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t086,0.125000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t087,0.000000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t088,0.250000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t089,0.000000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t090,0.000000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t091,0.375000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t092,0.000000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t093,0.375000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t094,0.000000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t095,0.000000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t096,0.000000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t097,0.000000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t098,0.000000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t099,0.250000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t100,0.000000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t101,0.000000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t102,0.000000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t103,0.000000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t104,0.000000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t105,0.125000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t106,0.000000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t107,0.000000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t108,0.000000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t109,0.125000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t110,0.000000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t111,0.000000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t112,0.000000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t113,0.125000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t114,0.250000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t115,0.250000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t116,0.000000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t117,0.625000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t118,0.000000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t119,0.500000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t120,0.000000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t121,0.750000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t122,0.500000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t123,0.000000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t124,0.000000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t125,0.000000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t126,nan
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t127,nan
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t128,nan
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t129,0.000000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t130,nan
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t131,nan
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t132,0.125000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t133,nan
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t134,0.000000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t135,nan
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t136,0.000000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t137,0.000000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t138,0.000000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t139,0.000000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t140,0.000000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t141,0.000000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t142,0.000000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t143,0.125000
claude-sonnet-4-5-20250929,Claude Sonnet,combo,Combo,t144,0.000000
gpt-4o,GPT-4o,combo,Combo,t001,0.000000
gpt-4o,GPT-4o,combo,Combo,t002,0.000000
gpt-4o,GPT-4o,combo,Combo,t003,0.000000
gpt-4o,GPT-4o,combo,Combo,t004,0.000000
gpt-4o,GPT-4o,combo,Combo,t005,0.000000
gpt-4o,GPT-4o,combo,Combo,t006,0.000000
gpt-4o,GPT-4o,combo,Combo,t007,0.000000
gpt-4o,GPT-4o,combo,Combo,t008,0.000000
gpt-4o,GPT-4o,combo,Combo,t009,0.000000
gpt-4o,GPT-4o,combo,Combo,t010,0.000000
gpt-4o,GPT-4o,combo,Combo,t011,0.000000
gpt-4o,GPT-4o,combo,Combo,t012,0.000000
gpt-4o,GPT-4o,combo,Combo,t013,0.000000
gpt-4o,GPT-4o,combo,Combo,t014,0.000000
gpt-4o,GPT-4o,combo,Combo,t015,0.000000
gpt-4o,GPT-4o,combo,Combo,t016,0.000000
gpt-4o,GPT-4o,combo,Combo,t017,0.000000
gpt-4o,GPT-4o,combo,Combo,t018,0.000000
gpt-4o,GPT-4o,combo,Combo,t019,0.000000
gpt-4o,GPT-4o,combo,Combo,t020,0.000000
gpt-4o,GPT-4o,combo,Combo,t021,0.000000
gpt-4o,GPT-4o,combo,Combo,t022,0.000000
gpt-4o,GPT-4o,combo,Combo,t023,0.000000
gpt-4o,GPT-4o,combo,Combo,t024,0.000000
gpt-4o,GPT-4o,combo,Combo,t025,0.000000
gpt-4o,GPT-4o,combo,Combo,t026,0.000000
gpt-4o,GPT-4o,combo,Combo,t027,0.000000
gpt-4o,GPT-4o,combo,Combo,t028,0.000000
gpt-4o,GPT-4o,combo,Combo,t029,0.000000
gpt-4o,GPT-4o,combo,Combo,t030,0.000000
gpt-4o,GPT-4o,combo,Combo,t031,0.000000
gpt-4o,GPT-4o,combo,Combo,t032,0.000000
gpt-4o,GPT-4o,combo,Combo,t033,0.000000
gpt-4o,GPT-4o,combo,Combo,t034,0.000000
gpt-4o,GPT-4o,combo,Combo,t035,0.000000
gpt-4o,GPT-4o,combo,Combo,t036,0.000000
gpt-4o,GPT-4o,combo,Combo,t037,0.000000
gpt-4o,GPT-4o,combo,Combo,t038,0.000000
gpt-4o,GPT-4o,combo,Combo,t039,0.000000
gpt-4o,GPT-4o,combo,Combo,t040,0.000000
gpt-4o,GPT-4o,combo,Combo,t041,0.000000
gpt-4o,GPT-4o,combo,Combo,t042,0.000000
gpt-4o,GPT-4o,combo,Combo,t043,0.000000
gpt-4o,GPT-4o,combo,Combo,t044,0.000000
gpt-4o,GPT-4o,combo,Combo,t045,0.000000
gpt-4o,GPT-4o,combo,Combo,t046,0.000000
gpt-4o,GPT-4o,combo,Combo,t047,0.000000
gpt-4o,GPT-4o,combo,Combo,t048,0.375000
gpt-4o,GPT-4o,combo,Combo,t049,0.125000
gpt-4o,GPT-4o,combo,Combo,t050,0.000000
gpt-4o,GPT-4o,combo,Combo,t051,0.000000
gpt-4o,GPT-4o,combo,Combo,t052,0.000000
gpt-4o,GPT-4o,combo,Combo,t053,0.000000
gpt-4o,GPT-4o,combo,Combo,t054,0.000000
gpt-4o,GPT-4o,combo,Combo,t055,0.000000
gpt-4o,GPT-4o,combo,Combo,t056,0.000000
gpt-4o,GPT-4o,combo,Combo,t057,0.000000
gpt-4o,GPT-4o,combo,Combo,t058,0.000000
gpt-4o,GPT-4o,combo,Combo,t059,0.000000
gpt-4o,GPT-4o,combo,Combo,t060,0.000000
gpt-4o,GPT-4o,combo,Combo,t061,0.000000
gpt-4o,GPT-4o,combo,Combo,t062,0.000000
gpt-4o,GPT-4o,combo,Combo,t063,0.000000
gpt-4o,GPT-4o,combo,Combo,t064,0.000000
gpt-4o,GPT-4o,combo,Combo,t065,0.000000
gpt-4o,GPT-4o,combo,Combo,t066,0.000000
gpt-4o,GPT-4o,combo,Combo,t067,0.000000
gpt-4o,GPT-4o,combo,Combo,t068,0.000000
gpt-4o,GPT-4o,combo,Combo,t069,0.000000
gpt-4o,GPT-4o,combo,Combo,t070,0.000000
gpt-4o,GPT-4o,combo,Combo,t071,0.000000
gpt-4o,GPT-4o,combo,Combo,t072,0.000000
gpt-4o,GPT-4o,combo,Combo,t073,0.000000
gpt-4o,GPT-4o,combo,Combo,t074,0.000000
gpt-4o,GPT-4o,combo,Combo,t075,0.000000
gpt-4o,GPT-4o,combo,Combo,t076,0.000000
gpt-4o,GPT-4o,combo,Combo,t077,0.000000
gpt-4o,GPT-4o,combo,Combo,t078,0.000000
gpt-4o,GPT-4o,combo,Combo,t079,0.000000
gpt-4o,GPT-4o,combo,Combo,t080,0.000000
gpt-4o,GPT-4o,combo,Combo,t081,0.000000
gpt-4o,GPT-4o,combo,Combo,t082,0.000000
gpt-4o,GPT-4o,combo,Combo,t083,0.000000
gpt-4o,GPT-4o,combo,Combo,t084,0.000000
gpt-4o,GPT-4o,combo,Combo,t085,0.000000
gpt-4o,GPT-4o,combo,Combo,t086,0.000000
gpt-4o,GPT-4o,combo,Combo,t087,0.000000
gpt-4o,GPT-4o,combo,Combo,t088,0.125000
gpt-4o,GPT-4o,combo,Combo,t089,0.000000
gpt-4o,GPT-4o,combo,Combo,t090,0.000000
gpt-4o,GPT-4o,combo,Combo,t091,0.000000
gpt-4o,GPT-4o,combo,Combo,t092,0.000000
gpt-4o,GPT-4o,combo,Combo,t093,0.000000
gpt-4o,GPT-4o,combo,Combo,t094,0.000000
gpt-4o,GPT-4o,combo,Combo,t095,0.000000
gpt-4o,GPT-4o,combo,Combo,t096,0.000000
gpt-4o,GPT-4o,combo,Combo,t097,0.000000
gpt-4o,GPT-4o,combo,Combo,t098,0.000000
gpt-4o,GPT-4o,combo,Combo,t099,0.000000
gpt-4o,GPT-4o,combo,Combo,t100,0.000000
gpt-4o,GPT-4o,combo,Combo,t101,0.000000
gpt-4o,GPT-4o,combo,Combo,t102,0.000000
gpt-4o,GPT-4o,combo,Combo,t103,0.000000
gpt-4o,GPT-4o,combo,Combo,t104,0.000000
gpt-4o,GPT-4o,combo,Combo,t105,0.000000
gpt-4o,GPT-4o,combo,Combo,t106,0.000000
gpt-4o,GPT-4o,combo,Combo,t107,0.000000
gpt-4o,GPT-4o,combo,Combo,t108,0.000000
gpt-4o,GPT-4o,combo,Combo,t109,0.000000
gpt-4o,GPT-4o,combo,Combo,t110,0.000000
gpt-4o,GPT-4o,combo,Combo,t111,0.000000
gpt-4o,GPT-4o,combo,Combo,t112,0.000000
gpt-4o,GPT-4o,combo,Combo,t113,0.000000
gpt-4o,GPT-4o,combo,Combo,t114,0.000000
gpt-4o,GPT-4o,combo,Combo,t115,0.000000
gpt-4o,GPT-4o,combo,Combo,t116,0.000000
gpt-4o,GPT-4o,combo,Combo,t117,0.000000
gpt-4o,GPT-4o,combo,Combo,t118,0.000000
gpt-4o,GPT-4o,combo,Combo,t119,0.000000
gpt-4o,GPT-4o,combo,Combo,t120,0.000000
gpt-4o,GPT-4o,combo,Combo,t121,0.000000
gpt-4o,GPT-4o,combo,Combo,t122,nan
gpt-4o,GPT-4o,combo,Combo,t123,0.000000
gpt-4o,GPT-4o,combo,Combo,t124,0.000000
gpt-4o,GPT-4o,combo,Combo,t125,0.000000
gpt-4o,GPT-4o,combo,Combo,t126,0.000000
gpt-4o,GPT-4o,combo,Combo,t127,0.000000
gpt-4o,GPT-4o,combo,Combo,t128,nan
gpt-4o,GPT-4o,combo,Combo,t129,nan
gpt-4o,GPT-4o,combo,Combo,t130,0.000000
gpt-4o,GPT-4o,combo,Combo,t131,nan
gpt-4o,GPT-4o,combo,Combo,t132,0.000000
gpt-4o,GPT-4o,combo,Combo,t133,0.000000
gpt-4o,GPT-4o,combo,Combo,t134,0.000000
gpt-4o,GPT-4o,combo,Combo,t135,0.000000
gpt-4o,GPT-4o,combo,Combo,t136,0.000000
gpt-4o,GPT-4o,combo,Combo,t137,nan
gpt-4o,GPT-4o,combo,Combo,t138,0.000000
gpt-4o,GPT-4o,combo,Combo,t139,nan
gpt-4o,GPT-4o,combo,Combo,t140,0.000000
gpt-4o,GPT-4o,combo,Combo,t141,0.000000
gpt-4o,GPT-4o,combo,Combo,t142,nan
gpt-4o,GPT-4o,combo,Combo,t143,0.000000
gpt-4o,GPT-4o,combo,Combo,t144,0.000000
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,LLaMA 3.1-8B,combo,Combo,t001,0.000000
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,LLaMA 3.1-8B,combo,Combo,t002,0.000000
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,LLaMA 3.1-8B,combo,Combo,t003,0.000000
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,LLaMA 3.1-8B,combo,Combo,t004,0.250000
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,LLaMA 3.1-8B,combo,Combo,t005,0.000000
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,LLaMA 3.1-8B,combo,Combo,t006,0.000000
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,LLaMA 3.1-8B,combo,Combo,t007,0.000000
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,LLaMA 3.1-8B,combo,Combo,t008,0.000000
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,LLaMA 3.1-8B,combo,Combo,t009,0.000000
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,LLaMA 3.1-8B,combo,Combo,t010,0.000000
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,LLaMA 3.1-8B,combo,Combo,t011,0.000000
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,LLaMA 3.1-8B,combo,Combo,t012,0.000000
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,LLaMA 3.1-8B,combo,Combo,t013,0.000000
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,LLaMA 3.1-8B,combo,Combo,t014,0.000000
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,LLaMA 3.1-8B,combo,Combo,t015,0.000000
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,LLaMA 3.1-8B,combo,Combo,t016,0.000000
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,LLaMA 3.1-8B,combo,Combo,t017,0.000000
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,LLaMA 3.1-8B,combo,Combo,t018,0.000000
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,LLaMA 3.1-8B,combo,Combo,t019,0.000000
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,LLaMA 3.1-8B,combo,Combo,t020,0.000000
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,LLaMA 3.1-8B,combo,Combo,t021,0.000000
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,LLaMA 3.1-8B,combo,Combo,t022,0.000000
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,LLaMA 3.1-8B,combo,Combo,t023,0.125000
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,LLaMA 3.1-8B,combo,Combo,t024,0.000000
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,LLaMA 3.1-8B,combo,Combo,t025,0.000000
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,LLaMA 3.1-8B,combo,Combo,t026,0.000000
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,LLaMA 3.1-8B,combo,Combo,t027,0.000000
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,LLaMA 3.1-8B,combo,Combo,t028,0.000000
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,LLaMA 3.1-8B,combo,Combo,t029,0.000000
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,LLaMA 3.1-8B,combo,Combo,t030,0.000000
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,LLaMA 3.1-8B,combo,Combo,t031,0.000000
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,LLaMA 3.1-8B,combo,Combo,t032,0.000000
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,LLaMA 3.1-8B,combo,Combo,t033,0.000000
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,LLaMA 3.1-8B,combo,Combo,t034,0.000000
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,LLaMA 3.1-8B,combo,Combo,t035,0.000000
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,LLaMA 3.1-8B,combo,Combo,t036,0.000000
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,LLaMA 3.1-8B,combo,Combo,t037,0.000000
